dataset/1653043428.8546412/0034.jpg,0.0,0.0390625
dataset/1653043428.8546412/0035.jpg,0.1640625,0.0
dataset/1653043428.8546412/0036.jpg,0.4609375,0.0
dataset/1653043428.8546412/0037.jpg,0.5625,0.0
dataset/1653043428.8546412/0038.jpg,0.625,0.0
dataset/1653043428.8546412/0039.jpg,0.8671875,0.0
dataset/1653043428.8546412/0040.jpg,0.8671875,0.0
dataset/1653043428.8546412/0041.jpg,0.8671875,0.0
dataset/1653043428.8546412/0042.jpg,0.8671875,0.0
dataset/1653043428.8546412/0043.jpg,0.8671875,0.0
dataset/1653043428.8546412/0044.jpg,0.8671875,0.0
dataset/1653043428.8546412/0045.jpg,0.8671875,0.0
dataset/1653043428.8546412/0046.jpg,0.8671875,0.0
dataset/1653043428.8546412/0047.jpg,0.8671875,0.0
dataset/1653043428.8546412/0048.jpg,0.8671875,0.0
dataset/1653043428.8546412/0049.jpg,0.8984375,0.0
dataset/1653043428.8546412/0050.jpg,0.890625,0.0
dataset/1653043428.8546412/0051.jpg,0.890625,0.0
dataset/1653043428.8546412/0052.jpg,0.890625,-1.0
dataset/1653043428.8546412/0053.jpg,0.890625,-1.0
dataset/1653043428.8546412/0054.jpg,0.890625,0.0
dataset/1653043428.8546412/0055.jpg,0.890625,0.0
dataset/1653043428.8546412/0056.jpg,0.890625,0.0
dataset/1653043428.8546412/0057.jpg,0.890625,0.0
dataset/1653043428.8546412/0058.jpg,0.890625,0.0
dataset/1653043428.8546412/0059.jpg,0.890625,0.0
dataset/1653043428.8546412/0060.jpg,0.890625,0.0
dataset/1653043428.8546412/0061.jpg,0.890625,0.0
dataset/1653043428.8546412/0062.jpg,0.890625,0.0
dataset/1653043428.8546412/0063.jpg,0.890625,0.0
dataset/1653043428.8546412/0064.jpg,0.890625,0.9921875
dataset/1653043428.8546412/0065.jpg,0.890625,0.0
dataset/1653043428.8546412/0066.jpg,0.890625,0.0
dataset/1653043428.8546412/0067.jpg,0.890625,0.0
dataset/1653043428.8546412/0068.jpg,0.890625,0.0
dataset/1653043428.8546412/0069.jpg,0.890625,0.46875
dataset/1653043428.8546412/0070.jpg,0.890625,0.9921875
dataset/1653043428.8546412/0071.jpg,0.890625,0.9921875
dataset/1653043428.8546412/0072.jpg,0.890625,0.9921875
dataset/1653043428.8546412/0073.jpg,0.890625,0.9921875
dataset/1653043428.8546412/0074.jpg,0.890625,0.9921875
dataset/1653043428.8546412/0075.jpg,0.890625,0.0
dataset/1653043428.8546412/0076.jpg,0.890625,0.0
dataset/1653043428.8546412/0077.jpg,0.890625,0.0
dataset/1653043428.8546412/0078.jpg,0.890625,0.9921875
dataset/1653043428.8546412/0079.jpg,0.890625,0.9921875
dataset/1653043428.8546412/0080.jpg,0.890625,0.9921875
dataset/1653043428.8546412/0081.jpg,0.890625,0.9921875
dataset/1653043428.8546412/0082.jpg,0.890625,0.9921875
dataset/1653043428.8546412/0083.jpg,0.890625,0.53125
dataset/1653043428.8546412/0084.jpg,0.890625,0.0
dataset/1653043428.8546412/0085.jpg,0.890625,0.0
dataset/1653043428.8546412/0086.jpg,0.890625,0.0
dataset/1653043428.8546412/0087.jpg,0.890625,0.0
dataset/1653043428.8546412/0088.jpg,0.890625,0.0
dataset/1653043428.8546412/0089.jpg,0.890625,0.0
dataset/1653043428.8546412/0090.jpg,0.890625,0.0
dataset/1653043428.8546412/0091.jpg,0.890625,0.0
dataset/1653043428.8546412/0092.jpg,0.890625,0.8515625
dataset/1653043428.8546412/0093.jpg,0.890625,0.0
dataset/1653043428.8546412/0094.jpg,0.890625,0.0
dataset/1653043428.8546412/0095.jpg,0.890625,0.0
dataset/1653043428.8546412/0096.jpg,0.890625,-1.0
dataset/1653043428.8546412/0097.jpg,0.890625,-1.0
dataset/1653043428.8546412/0098.jpg,0.890625,0.0
dataset/1653043428.8546412/0099.jpg,0.890625,0.0
dataset/1653043428.8546412/0100.jpg,0.890625,0.0
dataset/1653043428.8546412/0101.jpg,0.890625,0.0
dataset/1653043428.8546412/0102.jpg,0.890625,0.0
dataset/1653043428.8546412/0103.jpg,0.890625,0.0
dataset/1653043428.8546412/0104.jpg,0.890625,0.0
dataset/1653043428.8546412/0105.jpg,0.890625,0.0
dataset/1653043428.8546412/0106.jpg,0.890625,0.0
dataset/1653043428.8546412/0107.jpg,0.890625,0.0
dataset/1653043428.8546412/0108.jpg,0.890625,0.0
dataset/1653043428.8546412/0109.jpg,0.890625,0.0
dataset/1653043428.8546412/0110.jpg,0.890625,0.0
dataset/1653043428.8546412/0111.jpg,0.890625,0.0
